,seqid,source,genetic_type,start,stop,strand,ID,Name
4016,NC_010602.1,RefSeq,gene,2106100,2107374,-,gene-LEPBI_RS09995,LEPBI_RS09995
4017,NC_010602.1,Protein Homology,CDS,2106100,2107374,-,cds-WP_012388996.1,WP_012388996.1
4018,NC_010602.1,RefSeq,gene,2107375,2108367,-,gene-LEPBI_RS10000,LEPBI_RS10000
4019,NC_010602.1,Protein Homology,CDS,2107375,2108367,-,cds-WP_012388997.1,WP_012388997.1
4020,NC_010602.1,RefSeq,gene,2108364,2109113,-,gene-LEPBI_RS10005,LEPBI_RS10005
4021,NC_010602.1,Protein Homology,CDS,2108364,2109113,-,cds-WP_012388998.1,WP_012388998.1
4022,NC_010602.1,RefSeq,gene,2109117,2110163,-,gene-LEPBI_RS10010,pseI
4023,NC_010602.1,Protein Homology,CDS,2109117,2110163,-,cds-WP_012388999.1,WP_012388999.1
4024,NC_010602.1,RefSeq,gene,2110160,2110840,-,gene-LEPBI_RS10015,LEPBI_RS10015
4025,NC_010602.1,Protein Homology,CDS,2110160,2110840,-,cds-WP_012389000.1,WP_012389000.1
4026,NC_010602.1,RefSeq,gene,2110846,2111541,-,gene-LEPBI_RS10020,LEPBI_RS10020
4027,NC_010602.1,Protein Homology,CDS,2110846,2111541,-,cds-WP_012476302.1,WP_012476302.1
4028,NC_010602.1,RefSeq,gene,2111534,2111995,-,gene-LEPBI_RS10025,LEPBI_RS10025
4029,NC_010602.1,Protein Homology,CDS,2111534,2111995,-,cds-WP_012389002.1,WP_012389002.1
4030,NC_010602.1,RefSeq,gene,2112023,2112484,-,gene-LEPBI_RS10030,LEPBI_RS10030
4031,NC_010602.1,Protein Homology,CDS,2112023,2112484,-,cds-WP_012389003.1,WP_012389003.1
4032,NC_010602.1,RefSeq,gene,2112652,2113566,-,gene-LEPBI_RS10035,LEPBI_RS10035
4033,NC_010602.1,Protein Homology,CDS,2112652,2113566,-,cds-WP_012389004.1,WP_012389004.1
4034,NC_010602.1,RefSeq,gene,2113563,2115590,-,gene-LEPBI_RS10040,LEPBI_RS10040
4035,NC_010602.1,Protein Homology,CDS,2113563,2115590,-,cds-WP_012389005.1,WP_012389005.1
4036,NC_010602.1,RefSeq,gene,2115641,2116192,-,gene-LEPBI_RS10045,LEPBI_RS10045
4037,NC_010602.1,Protein Homology,CDS,2115641,2116192,-,cds-WP_012389006.1,WP_012389006.1
4038,NC_010602.1,RefSeq,gene,2116189,2117076,-,gene-LEPBI_RS10050,LEPBI_RS10050
4039,NC_010602.1,Protein Homology,CDS,2116189,2117076,-,cds-WP_012389007.1,WP_012389007.1
4040,NC_010602.1,RefSeq,gene,2117073,2118233,-,gene-LEPBI_RS10055,pseC
4041,NC_010602.1,Protein Homology,CDS,2117073,2118233,-,cds-WP_012389008.1,WP_012389008.1
4042,NC_010602.1,RefSeq,gene,2118236,2119243,-,gene-LEPBI_RS10060,pseB
4043,NC_010602.1,Protein Homology,CDS,2118236,2119243,-,cds-WP_012389009.1,WP_012389009.1
4044,NC_010602.1,RefSeq,gene,2119255,2120211,-,gene-LEPBI_RS10065,LEPBI_RS10065
4045,NC_010602.1,Protein Homology,CDS,2119255,2120211,-,cds-WP_012389010.1,WP_012389010.1
4046,NC_010602.1,RefSeq,gene,2120252,2121274,-,gene-LEPBI_RS10070,rfbB
4047,NC_010602.1,Protein Homology,CDS,2120252,2121274,-,cds-WP_012389011.1,WP_012389011.1
4048,NC_010602.1,RefSeq,gene,2121275,2122159,-,gene-LEPBI_RS10075,rfbA
4049,NC_010602.1,Protein Homology,CDS,2121275,2122159,-,cds-WP_012389012.1,WP_012389012.1
4050,NC_010602.1,RefSeq,gene,2122156,2122494,-,gene-LEPBI_RS10080,LEPBI_RS10080
4051,NC_010602.1,Protein Homology,CDS,2122156,2122494,-,cds-WP_012389013.1,WP_012389013.1
4052,NC_010602.1,RefSeq,gene,2122682,2124736,+,gene-LEPBI_RS10085,LEPBI_RS10085
4053,NC_010602.1,Protein Homology,CDS,2122682,2124736,+,cds-WP_012476303.1,WP_012476303.1
4054,NC_010602.1,RefSeq,gene,2124795,2125907,+,gene-LEPBI_RS10090,LEPBI_RS10090
4055,NC_010602.1,Protein Homology,CDS,2124795,2125907,+,cds-WP_041769856.1,WP_041769856.1
4056,NC_010602.1,RefSeq,gene,2125904,2126098,+,gene-LEPBI_RS10095,LEPBI_RS10095
4057,NC_010602.1,Protein Homology,CDS,2125904,2126098,+,cds-WP_012389016.1,WP_012389016.1
4058,NC_010602.1,RefSeq,gene,2126139,2126996,-,gene-LEPBI_RS10100,LEPBI_RS10100
4059,NC_010602.1,Protein Homology,CDS,2126139,2126996,-,cds-WP_012389017.1,WP_012389017.1
4060,NC_010602.1,RefSeq,gene,2127024,2129042,-,gene-LEPBI_RS10105,LEPBI_RS10105
4061,NC_010602.1,Protein Homology,CDS,2127024,2129042,-,cds-WP_012389018.1,WP_012389018.1
4062,NC_010602.1,RefSeq,gene,2129122,2129538,+,gene-LEPBI_RS10110,LEPBI_RS10110
4063,NC_010602.1,Protein Homology,CDS,2129122,2129538,+,cds-WP_012389019.1,WP_012389019.1
4064,NC_010602.1,RefSeq,gene,2129535,2132180,-,gene-LEPBI_RS10115,LEPBI_RS10115
4065,NC_010602.1,Protein Homology,CDS,2129535,2132180,-,cds-WP_012389020.1,WP_012389020.1
4066,NC_010602.1,RefSeq,gene,2132226,2132984,-,gene-LEPBI_RS10120,LEPBI_RS10120
4067,NC_010602.1,Protein Homology,CDS,2132226,2132984,-,cds-WP_012389021.1,WP_012389021.1
4068,NC_010602.1,RefSeq,gene,2133119,2135431,+,gene-LEPBI_RS10125,LEPBI_RS10125
4069,NC_010602.1,Protein Homology,CDS,2133119,2135431,+,cds-WP_012476305.1,WP_012476305.1
4070,NC_010602.1,RefSeq,gene,2135469,2136878,+,gene-LEPBI_RS10130,LEPBI_RS10130
4071,NC_010602.1,Protein Homology,CDS,2135469,2136878,+,cds-WP_012389023.1,WP_012389023.1
4072,NC_010602.1,RefSeq,gene,2136882,2137580,+,gene-LEPBI_RS10135,LEPBI_RS10135
4073,NC_010602.1,Protein Homology,CDS,2136882,2137580,+,cds-WP_012389024.1,WP_012389024.1
4074,NC_010602.1,RefSeq,gene,2137846,2141010,+,gene-LEPBI_RS10140,LEPBI_RS10140
4075,NC_010602.1,Protein Homology,CDS,2137846,2141010,+,cds-WP_012476306.1,WP_012476306.1
4076,NC_010602.1,RefSeq,gene,2141189,2142460,+,gene-LEPBI_RS10145,LEPBI_RS10145
4077,NC_010602.1,Protein Homology,CDS,2141189,2142460,+,cds-WP_012389026.1,WP_012389026.1
4078,NC_010602.1,RefSeq,gene,2142549,2144456,+,gene-LEPBI_RS10150,LEPBI_RS10150
4079,NC_010602.1,Protein Homology,CDS,2142549,2144456,+,cds-WP_226992748.1,WP_226992748.1
4080,NC_010602.1,RefSeq,gene,2144617,2145786,+,gene-LEPBI_RS10155,sucC
4081,NC_010602.1,Protein Homology,CDS,2144617,2145786,+,cds-WP_012476307.1,WP_012476307.1
4082,NC_010602.1,RefSeq,gene,2145799,2146689,+,gene-LEPBI_RS10160,sucD
4083,NC_010602.1,Protein Homology,CDS,2145799,2146689,+,cds-WP_012389029.1,WP_012389029.1
4084,NC_010602.1,RefSeq,gene,2146748,2148289,+,gene-LEPBI_RS10165,LEPBI_RS10165
4085,NC_010602.1,Protein Homology,CDS,2146748,2148289,+,cds-WP_012389030.1,WP_012389030.1
4086,NC_010602.1,RefSeq,gene,2148311,2149765,+,gene-LEPBI_RS10170,LEPBI_RS10170
4087,NC_010602.1,Protein Homology,CDS,2148311,2149765,+,cds-WP_012389031.1,WP_012389031.1
4088,NC_010602.1,RefSeq,gene,2149776,2150006,+,gene-LEPBI_RS10175,LEPBI_RS10175
4089,NC_010602.1,Protein Homology,CDS,2149776,2150006,+,cds-WP_012389032.1,WP_012389032.1
4090,NC_010602.1,RefSeq,gene,2150020,2150886,+,gene-LEPBI_RS10180,lpxI
4091,NC_010602.1,Protein Homology,CDS,2150020,2150886,+,cds-WP_012389033.1,WP_012389033.1
4092,NC_010602.1,RefSeq,gene,2150855,2152069,+,gene-LEPBI_RS10185,lpxB
4093,NC_010602.1,Protein Homology,CDS,2150855,2152069,+,cds-WP_012476308.1,WP_012476308.1
4094,NC_010602.1,RefSeq,gene,2152052,2152414,-,gene-LEPBI_RS10190,LEPBI_RS10190
4095,NC_010602.1,Protein Homology,CDS,2152052,2152414,-,cds-WP_041769857.1,WP_041769857.1
4096,NC_010602.1,RefSeq,gene,2152399,2154582,-,gene-LEPBI_RS10195,LEPBI_RS10195
4097,NC_010602.1,Protein Homology,CDS,2152399,2154582,-,cds-WP_012389036.1,WP_012389036.1
4098,NC_010602.1,RefSeq,gene,2154589,2155278,-,gene-LEPBI_RS10200,LEPBI_RS10200
4099,NC_010602.1,Protein Homology,CDS,2154589,2155278,-,cds-WP_012389037.1,WP_012389037.1
4100,NC_010602.1,RefSeq,gene,2155278,2157293,-,gene-LEPBI_RS10205,LEPBI_RS10205
4101,NC_010602.1,Protein Homology,CDS,2155278,2157293,-,cds-WP_012476309.1,WP_012476309.1
4102,NC_010602.1,RefSeq,gene,2157362,2157958,-,gene-LEPBI_RS10210,LEPBI_RS10210
4103,NC_010602.1,Protein Homology,CDS,2157362,2157958,-,cds-WP_012389039.1,WP_012389039.1
4104,NC_010602.1,RefSeq,gene,2158091,2158633,+,gene-LEPBI_RS10215,LEPBI_RS10215
4105,NC_010602.1,Protein Homology,CDS,2158091,2158633,+,cds-WP_012389040.1,WP_012389040.1
4106,NC_010602.1,RefSeq,gene,2158824,2159612,+,gene-LEPBI_RS10220,LEPBI_RS10220
4107,NC_010602.1,Protein Homology,CDS,2158824,2159612,+,cds-WP_012389041.1,WP_012389041.1
4108,NC_010602.1,RefSeq,gene,2159620,2160603,+,gene-LEPBI_RS10225,LEPBI_RS10225
4109,NC_010602.1,Protein Homology,CDS,2159620,2160603,+,cds-WP_012389042.1,WP_012389042.1
4110,NC_010602.1,RefSeq,gene,2160665,2161906,+,gene-LEPBI_RS10230,LEPBI_RS10230
4111,NC_010602.1,Protein Homology,CDS,2160665,2161906,+,cds-WP_012389043.1,WP_012389043.1
4112,NC_010602.1,RefSeq,gene,2161950,2162135,+,gene-LEPBI_RS10235,LEPBI_RS10235
4113,NC_010602.1,Protein Homology,CDS,2161950,2162135,+,cds-WP_012389044.1,WP_012389044.1
4114,NC_010602.1,RefSeq,gene,2162136,2163770,-,gene-LEPBI_RS10240,LEPBI_RS10240
4115,NC_010602.1,Protein Homology,CDS,2162136,2163770,-,cds-WP_012389045.1,WP_012389045.1
4116,NC_010602.1,RefSeq,gene,2163767,2165194,-,gene-LEPBI_RS10245,LEPBI_RS10245
4117,NC_010602.1,Protein Homology,CDS,2163767,2165194,-,cds-WP_012389046.1,WP_012389046.1
4118,NC_010602.1,RefSeq,gene,2165191,2167944,-,gene-LEPBI_RS10250,LEPBI_RS10250
4119,NC_010602.1,Protein Homology,CDS,2165191,2167944,-,cds-WP_226992749.1,WP_226992749.1
4120,NC_010602.1,RefSeq,gene,2168050,2169894,-,gene-LEPBI_RS10255,uvrC
4121,NC_010602.1,Protein Homology,CDS,2168050,2169894,-,cds-WP_012389048.1,WP_012389048.1
4122,NC_010602.1,RefSeq,gene,2169969,2172464,+,gene-LEPBI_RS10260,LEPBI_RS10260
4123,NC_010602.1,Protein Homology,CDS,2169969,2172464,+,cds-WP_041769858.1,WP_041769858.1
4124,NC_010602.1,RefSeq,gene,2172457,2172987,+,gene-LEPBI_RS10265,lepB
4125,NC_010602.1,Protein Homology,CDS,2172457,2172987,+,cds-WP_012389050.1,WP_012389050.1
4126,NC_010602.1,RefSeq,gene,2172961,2174661,-,gene-LEPBI_RS10270,LEPBI_RS10270
4127,NC_010602.1,Protein Homology,CDS,2172961,2174661,-,cds-WP_012389051.1,WP_012389051.1
4128,NC_010602.1,RefSeq,gene,2174852,2175859,+,gene-LEPBI_RS10275,gap
4129,NC_010602.1,Protein Homology,CDS,2174852,2175859,+,cds-WP_012389052.1,WP_012389052.1
4130,NC_010602.1,RefSeq,gene,2175861,2177051,+,gene-LEPBI_RS10280,LEPBI_RS10280
4131,NC_010602.1,Protein Homology,CDS,2175861,2177051,+,cds-WP_012389053.1,WP_012389053.1
4132,NC_010602.1,RefSeq,gene,2177053,2177802,+,gene-LEPBI_RS10285,tpiA
4133,NC_010602.1,Protein Homology,CDS,2177053,2177802,+,cds-WP_012389054.1,WP_012389054.1
4134,NC_010602.1,RefSeq,gene,2177812,2178144,+,gene-LEPBI_RS10290,secG
4135,NC_010602.1,Protein Homology,CDS,2177812,2178144,+,cds-WP_012389055.1,WP_012389055.1
4136,NC_010602.1,RefSeq,gene,2178104,2178772,+,gene-LEPBI_RS10295,LEPBI_RS10295
4137,NC_010602.1,Protein Homology,CDS,2178104,2178772,+,cds-WP_012476310.1,WP_012476310.1
4138,NC_010602.1,RefSeq,gene,2178774,2179928,+,gene-LEPBI_RS10300,LEPBI_RS10300
4139,NC_010602.1,Protein Homology,CDS,2178774,2179928,+,cds-WP_012389057.1,WP_012389057.1
4140,NC_010602.1,RefSeq,gene,2179925,2180929,+,gene-LEPBI_RS10305,LEPBI_RS10305
4141,NC_010602.1,Protein Homology,CDS,2179925,2180929,+,cds-WP_012389058.1,WP_012389058.1
4142,NC_010602.1,RefSeq,gene,2180938,2182005,-,gene-LEPBI_RS10310,LEPBI_RS10310
4143,NC_010602.1,Protein Homology,CDS,2180938,2182005,-,cds-WP_012389059.1,WP_012389059.1
4144,NC_010602.1,RefSeq,gene,2182008,2183261,-,gene-LEPBI_RS10315,LEPBI_RS10315
4145,NC_010602.1,Protein Homology,CDS,2182008,2183261,-,cds-WP_012389060.1,WP_012389060.1
4146,NC_010602.1,RefSeq,gene,2183258,2185042,-,gene-LEPBI_RS10320,argS
4147,NC_010602.1,Protein Homology,CDS,2183258,2185042,-,cds-WP_012389061.1,WP_012389061.1
4148,NC_010602.1,RefSeq,gene,2185039,2185299,-,gene-LEPBI_RS10325,LEPBI_RS10325
4149,NC_010602.1,Protein Homology,CDS,2185039,2185299,-,cds-WP_012389062.1,WP_012389062.1
4150,NC_010602.1,RefSeq,gene,2185296,2186045,-,gene-LEPBI_RS10330,recO
4151,NC_010602.1,Protein Homology,CDS,2185296,2186045,-,cds-WP_012389063.1,WP_012389063.1
4152,NC_010602.1,RefSeq,gene,2186046,2186510,-,gene-LEPBI_RS10335,ybeY
4153,NC_010602.1,Protein Homology,CDS,2186046,2186510,-,cds-WP_012389064.1,WP_012389064.1
4154,NC_010602.1,RefSeq,gene,2186507,2188873,-,gene-LEPBI_RS10340,LEPBI_RS10340
4155,NC_010602.1,Protein Homology,CDS,2186507,2188873,-,cds-WP_012389065.1,WP_012389065.1
4156,NC_010602.1,RefSeq,gene,2188870,2189877,-,gene-LEPBI_RS10345,LEPBI_RS10345
4157,NC_010602.1,Protein Homology,CDS,2188870,2189877,-,cds-WP_012389066.1,WP_012389066.1
4158,NC_010602.1,RefSeq,gene,2189879,2191684,-,gene-LEPBI_RS10350,aspS
4159,NC_010602.1,Protein Homology,CDS,2189879,2191684,-,cds-WP_012389067.1,WP_012389067.1
4160,NC_010602.1,RefSeq,gene,2191697,2193040,-,gene-LEPBI_RS10355,dnaB
4161,NC_010602.1,Protein Homology,CDS,2191697,2193040,-,cds-WP_012389068.1,WP_012389068.1
4162,NC_010602.1,RefSeq,gene,2193062,2193508,-,gene-LEPBI_RS10360,rplI
4163,NC_010602.1,Protein Homology,CDS,2193062,2193508,-,cds-WP_012389069.1,WP_012389069.1
4164,NC_010602.1,RefSeq,gene,2193517,2193801,-,gene-LEPBI_RS10365,rpsR
4165,NC_010602.1,Protein Homology,CDS,2193517,2193801,-,cds-WP_012389070.1,WP_012389070.1
4166,NC_010602.1,RefSeq,gene,2193874,2194317,-,gene-LEPBI_RS10370,ssb
4167,NC_010602.1,Protein Homology,CDS,2193874,2194317,-,cds-WP_012389071.1,WP_012389071.1
4168,NC_010602.1,RefSeq,gene,2194310,2194585,-,gene-LEPBI_RS10375,rpsF
4169,NC_010602.1,Protein Homology,CDS,2194310,2194585,-,cds-WP_012389072.1,WP_012389072.1
4170,NC_010602.1,RefSeq,gene,2194678,2195460,+,gene-LEPBI_RS10380,LEPBI_RS10380
4171,NC_010602.1,Protein Homology,CDS,2194678,2195460,+,cds-WP_012389073.1,WP_012389073.1
4172,NC_010602.1,RefSeq,gene,2195415,2196557,-,gene-LEPBI_RS10385,LEPBI_RS10385
4173,NC_010602.1,Protein Homology,CDS,2195415,2196557,-,cds-WP_012389074.1,WP_012389074.1
4174,NC_010602.1,RefSeq,gene,2196561,2197349,-,gene-LEPBI_RS10390,LEPBI_RS10390
4175,NC_010602.1,Protein Homology,CDS,2196561,2197349,-,cds-WP_012389075.1,WP_012389075.1
4176,NC_010602.1,RefSeq,gene,2197346,2199340,-,gene-LEPBI_RS10395,LEPBI_RS10395
4177,NC_010602.1,Protein Homology,CDS,2197346,2199340,-,cds-WP_012476311.1,WP_012476311.1
4178,NC_010602.1,RefSeq,gene,2199379,2200635,+,gene-LEPBI_RS10400,LEPBI_RS10400
4179,NC_010602.1,Protein Homology,CDS,2199379,2200635,+,cds-WP_012389077.1,WP_012389077.1
4180,NC_010602.1,RefSeq,gene,2200613,2201743,+,gene-LEPBI_RS10405,LEPBI_RS10405
4181,NC_010602.1,Protein Homology,CDS,2200613,2201743,+,cds-WP_012389078.1,WP_012389078.1
4182,NC_010602.1,RefSeq,gene,2201751,2203106,+,gene-LEPBI_RS10410,LEPBI_RS10410
4183,NC_010602.1,Protein Homology,CDS,2201751,2203106,+,cds-WP_012389079.1,WP_012389079.1
4184,NC_010602.1,RefSeq,gene,2203103,2204131,+,gene-LEPBI_RS10415,LEPBI_RS10415
4185,NC_010602.1,Protein Homology,CDS,2203103,2204131,+,cds-WP_012389080.1,WP_012389080.1
4186,NC_010602.1,RefSeq,gene,2204128,2204697,+,gene-LEPBI_RS10420,LEPBI_RS10420
4187,NC_010602.1,Protein Homology,CDS,2204128,2204697,+,cds-WP_012389081.1,WP_012389081.1
4188,NC_010602.1,RefSeq,gene,2204716,2205246,+,gene-LEPBI_RS10425,LEPBI_RS10425
4189,NC_010602.1,Protein Homology,CDS,2204716,2205246,+,cds-WP_012389082.1,WP_012389082.1
4190,NC_010602.1,RefSeq,gene,2205386,2206483,-,gene-LEPBI_RS10430,ychF
4191,NC_010602.1,Protein Homology,CDS,2205386,2206483,-,cds-WP_012389083.1,WP_012389083.1
4192,NC_010602.1,RefSeq,gene,2206532,2207023,-,gene-LEPBI_RS10435,LEPBI_RS10435
4193,NC_010602.1,Protein Homology,CDS,2206532,2207023,-,cds-WP_012389084.1,WP_012389084.1
4194,NC_010602.1,RefSeq,gene,2207020,2207715,-,gene-LEPBI_RS10440,LEPBI_RS10440
4195,NC_010602.1,Protein Homology,CDS,2207020,2207715,-,cds-WP_012389085.1,WP_012389085.1
4196,NC_010602.1,RefSeq,gene,2207699,2208574,-,gene-LEPBI_RS10445,LEPBI_RS10445
4197,NC_010602.1,Protein Homology,CDS,2207699,2208574,-,cds-WP_012389086.1,WP_012389086.1
4198,NC_010602.1,RefSeq,gene,2208578,2209174,-,gene-LEPBI_RS10450,LEPBI_RS10450
4199,NC_010602.1,Protein Homology,CDS,2208578,2209174,-,cds-WP_012389087.1,WP_012389087.1
4200,NC_010602.1,RefSeq,gene,2209184,2210284,-,gene-LEPBI_RS10455,LEPBI_RS10455
4201,NC_010602.1,Protein Homology,CDS,2209184,2210284,-,cds-WP_226992750.1,WP_226992750.1
4202,NC_010602.1,RefSeq,gene,2210480,2211706,+,gene-LEPBI_RS10460,LEPBI_RS10460
4203,NC_010602.1,Protein Homology,CDS,2210480,2211706,+,cds-WP_012389089.1,WP_012389089.1
4204,NC_010602.1,RefSeq,gene,2211725,2212084,-,gene-LEPBI_RS10465,LEPBI_RS10465
4205,NC_010602.1,Protein Homology,CDS,2211725,2212084,-,cds-WP_012389090.1,WP_012389090.1
4206,NC_010602.1,RefSeq,gene,2212088,2213362,-,gene-LEPBI_RS10470,LEPBI_RS10470
4207,NC_010602.1,Protein Homology,CDS,2212088,2213362,-,cds-WP_012389091.1,WP_012389091.1
4208,NC_010602.1,RefSeq,gene,2213408,2213965,-,gene-LEPBI_RS10475,LEPBI_RS10475
4209,NC_010602.1,Protein Homology,CDS,2213408,2213965,-,cds-WP_041770016.1,WP_041770016.1
4210,NC_010602.1,RefSeq,gene,2214071,2214583,+,gene-LEPBI_RS10480,LEPBI_RS10480
4211,NC_010602.1,Protein Homology,CDS,2214071,2214583,+,cds-WP_041769860.1,WP_041769860.1
4212,NC_010602.1,RefSeq,gene,2214881,2216698,-,gene-LEPBI_RS10485,LEPBI_RS10485
4213,NC_010602.1,Protein Homology,CDS,2214881,2216698,-,cds-WP_012389095.1,WP_012389095.1
4214,NC_010602.1,RefSeq,gene,2216691,2217293,-,gene-LEPBI_RS10490,LEPBI_RS10490
4215,NC_010602.1,Protein Homology,CDS,2216691,2217293,-,cds-WP_226992751.1,WP_226992751.1
4216,NC_010602.1,RefSeq,gene,2217330,2218934,+,gene-LEPBI_RS10495,LEPBI_RS10495
4217,NC_010602.1,Protein Homology,CDS,2217330,2218934,+,cds-WP_012389097.1,WP_012389097.1
4218,NC_010602.1,RefSeq,gene,2218909,2219316,-,gene-LEPBI_RS10500,LEPBI_RS10500
4219,NC_010602.1,Protein Homology,CDS,2218909,2219316,-,cds-WP_012389098.1,WP_012389098.1
4220,NC_010602.1,RefSeq,gene,2219316,2220185,-,gene-LEPBI_RS10505,LEPBI_RS10505
4221,NC_010602.1,Protein Homology,CDS,2219316,2220185,-,cds-WP_012476314.1,WP_012476314.1
4222,NC_010602.1,RefSeq,gene,2220169,2221461,-,gene-LEPBI_RS10510,LEPBI_RS10510
4223,NC_010602.1,Protein Homology,CDS,2220169,2221461,-,cds-WP_012389100.1,WP_012389100.1
4224,NC_010602.1,RefSeq,gene,2221624,2222502,+,gene-LEPBI_RS10515,LEPBI_RS10515
4225,NC_010602.1,Protein Homology,CDS,2221624,2222502,+,cds-WP_012389101.1,WP_012389101.1
4226,NC_010602.1,RefSeq,gene,2222505,2223512,+,gene-LEPBI_RS10520,LEPBI_RS10520
4227,NC_010602.1,Protein Homology,CDS,2222505,2223512,+,cds-WP_012389102.1,WP_012389102.1
4228,NC_010602.1,RefSeq,gene,2223625,2224002,+,gene-LEPBI_RS10525,LEPBI_RS10525
4229,NC_010602.1,Protein Homology,CDS,2223625,2224002,+,cds-WP_226992752.1,WP_226992752.1
4230,NC_010602.1,RefSeq,gene,2224073,2224921,-,gene-LEPBI_RS10530,LEPBI_RS10530
4231,NC_010602.1,Protein Homology,CDS,2224073,2224921,-,cds-WP_012389104.1,WP_012389104.1
4232,NC_010602.1,RefSeq,gene,2225096,2225941,-,gene-LEPBI_RS10535,LEPBI_RS10535
4233,NC_010602.1,Protein Homology,CDS,2225096,2225941,-,cds-WP_012389105.1,WP_012389105.1
4234,NC_010602.1,RefSeq,gene,2226272,2227099,-,gene-LEPBI_RS10540,LEPBI_RS10540
4235,NC_010602.1,Protein Homology,CDS,2226272,2227099,-,cds-WP_041769861.1,WP_041769861.1
4236,NC_010602.1,RefSeq,gene,2227074,2228186,-,gene-LEPBI_RS10545,LEPBI_RS10545
4237,NC_010602.1,Protein Homology,CDS,2227074,2228186,-,cds-WP_012476315.1,WP_012476315.1
4238,NC_010602.1,RefSeq,gene,2228150,2229739,-,gene-LEPBI_RS10550,LEPBI_RS10550
4239,NC_010602.1,Protein Homology,CDS,2228150,2229739,-,cds-WP_012389108.1,WP_012389108.1
4240,NC_010602.1,RefSeq,gene,2229748,2230572,-,gene-LEPBI_RS10555,LEPBI_RS10555
4241,NC_010602.1,Protein Homology,CDS,2229748,2230572,-,cds-WP_012389109.1,WP_012389109.1
4242,NC_010602.1,RefSeq,gene,2230569,2232671,-,gene-LEPBI_RS10560,LEPBI_RS10560
4243,NC_010602.1,Protein Homology,CDS,2230569,2232671,-,cds-WP_012389110.1,WP_012389110.1
4244,NC_010602.1,RefSeq,gene,2232680,2233102,-,gene-LEPBI_RS10565,nusB
4245,NC_010602.1,Protein Homology,CDS,2232680,2233102,-,cds-WP_012389111.1,WP_012389111.1
4246,NC_010602.1,RefSeq,gene,2233099,2233566,-,gene-LEPBI_RS10570,ribH
4247,NC_010602.1,Protein Homology,CDS,2233099,2233566,-,cds-WP_012389112.1,WP_012389112.1
4248,NC_010602.1,RefSeq,gene,2233590,2233742,-,gene-LEPBI_RS19140,LEPBI_RS19140
4249,NC_010602.1,Protein Homology,CDS,2233590,2233742,-,cds-WP_012389113.1,WP_012389113.1
4250,NC_010602.1,RefSeq,gene,2233848,2234285,+,gene-LEPBI_RS10575,LEPBI_RS10575
4251,NC_010602.1,Protein Homology,CDS,2233848,2234285,+,cds-WP_012389114.1,WP_012389114.1
4252,NC_010602.1,RefSeq,gene,2234392,2234598,-,gene-LEPBI_RS10580,LEPBI_RS10580
4253,NC_010602.1,Protein Homology,CDS,2234392,2234598,-,cds-WP_012389115.1,WP_012389115.1
4254,NC_010602.1,RefSeq,gene,2234666,2236252,-,gene-LEPBI_RS10585,LEPBI_RS10585
4255,NC_010602.1,Protein Homology,CDS,2234666,2236252,-,cds-WP_012389116.1,WP_012389116.1
4256,NC_010602.1,RefSeq,gene,2236249,2237055,-,gene-LEPBI_RS10590,LEPBI_RS10590
4257,NC_010602.1,Protein Homology,CDS,2236249,2237055,-,cds-WP_012389117.1,WP_012389117.1
4258,NC_010602.1,RefSeq,gene,2237133,2237420,+,gene-LEPBI_RS10595,raiA
4259,NC_010602.1,Protein Homology,CDS,2237133,2237420,+,cds-WP_012389118.1,WP_012389118.1
4260,NC_010602.1,RefSeq,gene,2237427,2237651,+,gene-LEPBI_RS19235,LEPBI_RS19235
4261,NC_010602.1,GeneMarkS-2+,CDS,2237427,2237651,+,cds-WP_012389119.1,WP_012389119.1
4262,NC_010602.1,RefSeq,gene,2237833,2238300,+,gene-LEPBI_RS19240,LEPBI_RS19240
4263,NC_010602.1,GeneMarkS-2+,CDS,2237833,2238300,+,cds-WP_012389120.1,WP_012389120.1
4264,NC_010602.1,RefSeq,gene,2238366,2238920,-,gene-LEPBI_RS10605,LEPBI_RS10605
4265,NC_010602.1,Protein Homology,CDS,2238366,2238920,-,cds-WP_012389121.1,WP_012389121.1
4266,NC_010602.1,RefSeq,gene,2238925,2239530,-,gene-LEPBI_RS10610,LEPBI_RS10610
4267,NC_010602.1,Protein Homology,CDS,2238925,2239530,-,cds-WP_012476317.1,WP_012476317.1
4268,NC_010602.1,RefSeq,gene,2239591,2241435,-,gene-LEPBI_RS10615,mutL
4269,NC_010602.1,Protein Homology,CDS,2239591,2241435,-,cds-WP_012389123.1,WP_012389123.1
4270,NC_010602.1,RefSeq,gene,2241479,2241853,-,gene-LEPBI_RS10620,LEPBI_RS10620
4271,NC_010602.1,Protein Homology,CDS,2241479,2241853,-,cds-WP_012389124.1,WP_012389124.1
4272,NC_010602.1,RefSeq,gene,2241960,2242439,+,gene-LEPBI_RS10625,LEPBI_RS10625
4273,NC_010602.1,Protein Homology,CDS,2241960,2242439,+,cds-WP_012389125.1,WP_012389125.1
4274,NC_010602.1,RefSeq,gene,2242450,2244696,+,gene-LEPBI_RS10630,purL
4275,NC_010602.1,Protein Homology,CDS,2242450,2244696,+,cds-WP_012389126.1,WP_012389126.1
4276,NC_010602.1,RefSeq,gene,2244729,2246015,+,gene-LEPBI_RS10635,LEPBI_RS10635
4277,NC_010602.1,Protein Homology,CDS,2244729,2246015,+,cds-WP_012389127.1,WP_012389127.1
